Id,MSZoning,LotConfig,BldgType,Exterior1st,MSSubClass,LotArea,OverallCond,YearBuilt,YearRemodAdd,BsmtFinSF2,TotalBsmtSF,SalePrice
1209,RL,CulDSac,1Fam,VinylSd,20,10182,5,2006,2006,0,1660,290000
1065,RL,Inside,1Fam,Wd Sdng,60,14000,5,1996,1997,0,1306,328000
2156,RL,Inside,1Fam,HdBoard,20,9938,5,1994,1994,0,1602,
1062,RM,Inside,2fmCon,Wd Sdng,190,13600,5,1900,1950,0,662,90000
1167,RL,Inside,1Fam,VinylSd,60,10852,5,2000,2000,0,959,173000
1492,RL,CulDSac,1Fam,Plywood,20,15410,6,1974,2002,859,1208,
2406,RL,Inside,1Fam,Wd Sdng,20,6860,6,1956,1956,0,1008,
884,RL,Inside,1Fam,HdBoard,20,7150,5,1967,1967,0,892,100000
143,RL,Inside,1Fam,VinylSd,20,10335,5,1999,1999,0,1490,204000
2864,RM,Inside,TwnhsE,VinylSd,180,3675,5,2005,2006,0,547,
850,RM,Inside,TwnhsE,VinylSd,120,4435,5,2003,2003,0,848,131500
717,RL,Inside,1Fam,HdBoard,20,10000,6,1973,2000,0,1176,157000
2768,RL,Inside,1Fam,BrkFace,20,7000,4,1961,1961,0,1150,
264,RM,Inside,1Fam,Wd Sdng,30,5232,5,1925,2004,0,680,73000
75,RM,Inside,Twnhs,CemntBd,180,1596,5,1973,1973,0,462,91000
395,RL,Inside,1Fam,Wd Sdng,20,9571,6,1956,1956,0,1144,129000
2476,RL,Inside,2fmCon,HdBoard,190,11235,5,1963,1963,0,925,
2224,RL,Inside,Duplex,Plywood,90,10260,4,1976,1976,0,0,
2725,RL,Inside,1Fam,MetalSd,80,9600,7,1967,1967,402,1141,
396,RL,Inside,1Fam,MetalSd,20,7200,5,1972,1972,0,894,123000
1365,FV,Inside,1Fam,VinylSd,60,7500,5,2000,2000,0,814,216000
2717,FV,Inside,1Fam,CemntBd,20,7180,5,2001,2002,0,1568,
1903,RL,Inside,1Fam,BrkFace,20,9100,6,1954,1954,694,1112,
595,RL,Inside,1Fam,VinylSd,20,11302,5,2005,2006,0,1814,319000
2109,RL,Inside,1Fam,WdShing,30,7111,7,1928,1983,273,1008,
1296,RL,Inside,1Fam,MetalSd,20,8700,6,1963,1963,0,1120,155000
1821,RM,Inside,1Fam,MetalSd,70,9720,7,1910,2002,0,741,
872,RL,Corner,1Fam,WdShing,20,8892,7,1953,1996,0,105,116000
2833,RL,Corner,1Fam,VinylSd,60,10984,5,2005,2006,0,945,
2326,RL,Inside,1Fam,VinylSd,60,7875,5,2003,2003,0,847,
1548,RM,Inside,1Fam,VinylSd,50,6240,7,1936,1980,0,528,
36,RL,Corner,1Fam,VinylSd,20,10859,5,1994,1995,0,1097,145000
2458,RM,Inside,1Fam,AsbShng,45,6120,7,1939,1950,0,884,
2143,RL,Inside,2fmCon,BrkFace,190,12900,4,1920,1950,0,1300,
2615,RL,Inside,1Fam,VinylSd,20,10533,6,1956,1956,0,1008,
977,FV,Inside,TwnhsE,VinylSd,120,4274,5,2006,2007,0,1241,199900
1571,RL,Inside,1Fam,WdShing,20,9525,7,1954,1998,0,1172,
1122,RL,Corner,1Fam,AsbShng,20,8926,3,1956,1956,0,672,112000
2239,RM,FR2,TwnhsE,VinylSd,120,4500,5,1997,1997,0,1189,
1892,RL,Inside,1Fam,MetalSd,20,11767,5,1950,1950,0,1078,
675,RL,Inside,Twnhs,Plywood,160,2289,6,1978,1978,0,855,148500
728,RL,Corner,Duplex,VinylSd,90,11475,5,1958,1958,0,1584,110000
412,FV,Inside,1Fam,MetalSd,20,4403,5,2009,2009,0,1470,222000
1516,RL,Inside,1Fam,HdBoard,85,11380,8,1966,2008,0,1080,
1649,RL,Inside,1Fam,VinylSd,20,7038,6,1970,1970,0,864,
825,RL,Inside,1Fam,CemntBd,20,14803,5,2007,2008,0,2078,385000
616,RL,Inside,1Fam,VinylSd,60,7861,5,2002,2003,0,783,183200
114,RL,Inside,1Fam,Wd Sdng,70,7259,8,1945,2002,150,1028,259500
417,RL,Inside,1Fam,Wd Sdng,70,22420,6,1918,1950,0,1370,239000
1625,RL,Inside,1Fam,Plywood,20,10200,5,1974,1974,0,1434,
2861,RL,Inside,1Fam,HdBoard,60,7162,5,2003,2004,0,796,
89,RL,Inside,1Fam,VinylSd,20,8070,5,1994,1995,0,990,123600
2082,RL,Inside,1Fam,MetalSd,50,7200,6,1955,1967,0,768,
753,RL,Inside,1Fam,VinylSd,60,10240,5,2005,2005,0,1030,275500
1630,RL,Corner,1Fam,CemntBd,120,7380,5,1998,1998,0,1418,
11,RL,Inside,1Fam,WdShing,60,11924,5,2005,2006,0,1175,345000
2444,RM,Inside,1Fam,MetalSd,50,5925,6,1900,1950,448,570,
284,RL,Inside,TwnhsE,Plywood,120,8012,5,1992,1992,0,1575,179200
1066,RL,Inside,1Fam,VinylSd,60,7837,7,1993,1994,0,799,178000
1191,FV,Inside,Twnhs,MetalSd,160,2645,5,1999,2000,0,776,174000
1440,RL,Inside,1Fam,MetalSd,70,11526,7,1922,1994,0,588,191000
2727,RL,CulDSac,1Fam,HdBoard,20,10368,6,1964,1964,748,1008,
2726,RL,Inside,2fmCon,BrkFace,190,8800,7,1965,2000,252,1187,
2637,FV,Inside,1Fam,VinylSd,60,9512,5,2005,2006,0,960,
1568,RL,Inside,1Fam,Wd Sdng,50,18600,4,1938,1990,684,972,
2427,RL,Inside,1Fam,Plywood,80,10090,5,1963,1999,483,725,
2506,RL,Inside,1Fam,CemntBd,20,10481,5,2006,2007,0,2140,
1687,RL,Inside,1Fam,VinylSd,60,7984,5,2004,2005,0,868,
851,RL,Inside,TwnhsE,VinylSd,120,3196,5,2003,2003,0,1273,215000
2207,RL,Inside,1Fam,VinylSd,50,12392,9,1950,2000,0,832,
895,RL,Inside,1Fam,HdBoard,60,7056,5,1963,1963,0,780,140000
496,RL,Inside,1Fam,BrkFace,20,12692,5,1992,1993,0,3200,430000
2305,RL,Inside,Twnhs,VinylSd,120,3903,5,2005,2006,0,1302,
1782,RL,Inside,1Fam,VinylSd,60,10800,7,1939,2006,0,676,
335,RL,Corner,2fmCon,Plywood,190,164660,6,1965,1965,147,1499,228950
515,RL,Inside,1Fam,CemntBd,20,12220,5,2009,2009,0,2006,402861
1348,RL,Inside,1Fam,VinylSd,20,16196,5,1998,1998,0,1482,215000
1015,RL,Inside,1Fam,VinylSd,60,8400,6,2001,2001,0,810,227000
2884,RL,Inside,1Fam,Wd Sdng,70,14210,7,1930,1959,0,697,
1781,RL,Inside,1Fam,MetalSd,20,5470,5,1958,1958,0,792,
1785,RL,Inside,1Fam,MetalSd,50,10410,5,1915,1950,0,1313,
2070,RL,Corner,1Fam,VinylSd,30,5400,7,1940,2005,0,672,
356,RL,Inside,1Fam,HdBoard,20,9248,6,1992,1992,0,1158,173000
2850,RL,FR2,1Fam,VinylSd,60,21533,5,1996,1997,0,1065,
1312,RL,Inside,1Fam,Wd Sdng,60,9572,5,1990,1990,0,1453,302000
1635,RL,Inside,1Fam,HdBoard,20,7250,5,1993,1993,0,1181,
550,RL,Inside,TwnhsE,Plywood,120,4043,6,1977,1977,0,1069,140000
2388,RL,Inside,1Fam,Wd Sdng,20,7450,5,1956,1956,206,894,
2265,RL,Inside,TwnhsE,MetalSd,120,8035,5,2006,2006,0,1612,
1227,RL,Corner,1Fam,VinylSd,20,8872,8,1965,2008,0,912,147000
2607,RL,Inside,1Fam,Plywood,20,33983,6,1977,1994,0,1160,
957,RL,Inside,1Fam,MetalSd,20,7420,5,1962,1962,0,1057,132000
1773,RL,Inside,Duplex,Wd Sdng,90,9482,4,1958,1958,0,1866,
2141,RL,Corner,1Fam,MetalSd,20,9981,5,1967,1967,0,1073,
1008,RL,CulDSac,1Fam,VinylSd,20,12118,5,2004,2005,0,1710,240000
1092,RL,Inside,1Fam,MetalSd,50,8400,5,1925,1950,0,1181,136500
2601,RM,Inside,Twnhs,CemntBd,160,1504,4,1972,1972,0,546,
996,RL,Inside,1Fam,Wd Sdng,20,10659,6,1961,1961,0,1050,136500
1679,RL,Inside,TwnhsE,MetalSd,120,7390,5,2008,2009,0,1884,
153,RL,Inside,1Fam,BrkFace,20,13500,7,1960,1975,1080,1602,235000
2709,RL,Inside,1Fam,VinylSd,20,8789,6,1967,1967,0,912,
580,RL,CulDSac,1Fam,Wd Sdng,20,14585,6,1960,1987,219,1144,181900
1470,RH,FR2,TwnhsE,MetalSd,120,5858,5,1999,1999,0,1405,
703,RM,Inside,2fmCon,Wd Sdng,190,7630,9,1900,1996,0,360,140000
1212,RL,Inside,1Fam,MetalSd,30,9340,6,1941,1950,0,672,113000
896,RM,Inside,1Fam,Wd Sdng,30,8765,6,1936,1950,0,951,106500
487,RL,Inside,1Fam,Plywood,20,12243,6,1971,1971,0,1484,175000
559,RL,Inside,TwnhsE,VinylSd,120,3196,5,2003,2004,0,1374,234000
1141,RL,CulDSac,1Fam,Plywood,60,10304,7,1976,1976,0,780,197500
1119,RL,Inside,1Fam,BrkFace,20,7560,5,1959,1959,0,1040,133700
512,RL,Corner,1Fam,VinylSd,20,9100,5,1958,1958,174,864,129900
633,RL,Corner,1Fam,Wd Sdng,20,9250,7,1954,2005,468,1056,139400
2513,RL,Inside,1Fam,Wd Sdng,20,20064,6,1976,1976,915,966,
1664,RL,Inside,1Fam,VinylSd,20,11578,5,2008,2008,0,1736,
1012,RL,Inside,1Fam,Wd Sdng,70,10592,7,1923,1996,0,602,165000
1931,RL,Inside,1Fam,HdBoard,60,10429,5,1992,1992,0,624,
1150,RL,Inside,1Fam,BrkFace,20,8280,5,1950,1950,0,932,124000
2799,RM,Inside,1Fam,Wd Sdng,30,9000,4,1919,1950,0,610,
116,RL,Inside,1Fam,Wd Sdng,20,11616,5,1962,1962,670,1092,139000
740,RM,Inside,1Fam,Wd Sdng,70,9600,7,1910,2002,0,264,132000
2792,RL,Inside,1Fam,BrkComm,70,11737,7,1924,1996,0,848,
1974,RL,Inside,1Fam,MetalSd,20,12720,5,2003,2003,0,2535,
1081,RL,Corner,1Fam,HdBoard,20,7500,5,1963,1963,0,1040,133000
1810,RM,Corner,2fmCon,AsbShng,190,7627,6,1920,1950,0,600,
830,RL,Corner,1Fam,HdBoard,20,11900,5,1957,1957,0,1392,166000
119,RL,Inside,1Fam,VinylSd,60,8461,5,2005,2006,0,728,163990
656,RL,Inside,1Fam,HdBoard,20,10007,7,1959,2006,0,1053,145500
2659,RL,Inside,1Fam,MetalSd,60,11643,5,2005,2006,0,1524,
2619,RL,Inside,1Fam,VinylSd,60,8238,5,1997,1998,0,813,
2854,RL,Inside,1Fam,VinylSd,20,8810,5,2003,2003,0,1390,
635,RH,Inside,2fmCon,VinylSd,190,10896,7,1914,1995,0,1440,200000
369,RL,Corner,1Fam,Wd Sdng,20,9830,7,1959,2006,258,1063,162000
268,RM,Inside,1Fam,VinylSd,30,6900,6,1940,1955,125,740,120500
46,RL,CulDSac,1Fam,VinylSd,50,12822,5,2003,2003,0,1434,239686
991,RM,Corner,1Fam,Wd Sdng,70,17671,9,1882,1986,0,916,168000
876,RL,Inside,1Fam,HdBoard,20,25286,5,1963,1963,0,1064,132250
773,RL,Inside,1Fam,Wd Sdng,20,10150,5,1958,1958,0,912,114500
1219,RM,Inside,Twnhs,CemntBd,160,1680,5,1971,1971,0,672,91500
1126,RL,Inside,TwnhsE,VinylSd,120,3684,5,2007,2007,0,1373,174000
4,RL,FR2,1Fam,VinylSd,60,14260,5,2000,2000,0,1145,250000
1595,RL,Inside,1Fam,Wd Sdng,50,10452,6,1941,1985,252,1528,
2311,RL,Inside,1Fam,VinylSd,60,15810,5,2007,2007,0,768,
2491,RL,Corner,1Fam,Wd Sdng,20,11075,5,1984,1984,891,1190,
1077,RL,Corner,1Fam,VinylSd,20,15870,5,1969,1969,791,1096,138800
837,RM,Inside,Twnhs,HdBoard,160,1680,5,1973,1973,0,483,100000
681,RH,Inside,1Fam,VinylSd,50,4500,5,1932,2000,0,793,159434
1715,RL,Corner,1Fam,VinylSd,20,9605,6,2007,2007,0,1218,
2352,FV,Inside,1Fam,VinylSd,60,10625,5,2004,2004,0,1158,
2361,RL,Inside,1Fam,HdBoard,60,19522,5,1990,1990,0,1223,
2197,RL,Corner,1Fam,WdShing,30,7290,8,1921,1950,0,1228,
1148,RM,Inside,1Fam,Wd Sdng,50,5700,7,1926,1950,0,572,116900
574,RL,FR2,1Fam,MetalSd,80,10500,7,1971,2005,0,372,139000
50,RL,Corner,1Fam,VinylSd,60,13869,6,1997,1997,0,794,177000
853,RL,Corner,1Fam,MetalSd,80,12095,6,1964,1964,0,1127,158000
1982,RL,Inside,TwnhsE,MetalSd,120,6240,5,2006,2007,0,1342,
1823,RL,Inside,1Fam,MetalSd,30,6615,6,1923,1950,0,1022,
833,RL,Inside,1Fam,HdBoard,20,10004,6,1964,1964,345,1516,167000
1115,RL,Inside,1Fam,VinylSd,20,12085,5,2007,2007,0,1734,318000
1166,RL,Corner,1Fam,VinylSd,20,10475,5,2008,2008,0,1694,245350
2518,RL,CulDSac,1Fam,VinylSd,60,10820,5,1999,1999,0,988,
1906,RL,Corner,1Fam,HdBoard,20,17500,5,1954,1954,435,1310,
971,RL,Inside,Twnhs,VinylSd,160,2268,5,2003,2004,0,764,173000
399,FV,Inside,1Fam,CemntBd,60,8125,5,2006,2007,0,1092,241000
2368,FV,Inside,TwnhsE,VinylSd,120,5330,5,2006,2007,0,1550,
19,RL,Inside,1Fam,BrkFace,20,7560,6,1958,1965,0,1029,139000
684,RL,CulDSac,1Fam,VinylSd,60,16770,5,1998,1998,0,1195,221000
35,RL,Inside,1Fam,VinylSd,60,13418,5,2004,2005,0,1117,309000
2755,RL,Inside,1Fam,VinylSd,30,10410,8,1930,2001,0,713,
524,RL,Inside,1Fam,VinylSd,60,11787,5,1996,1997,0,1379,315750
2455,RM,Inside,1Fam,MetalSd,50,8674,6,1950,1950,0,910,
920,RL,Inside,1Fam,HdBoard,60,8462,5,1994,1994,0,928,201000
1841,RL,Inside,1Fam,MetalSd,50,9780,3,1934,1950,0,585,
1890,RM,Inside,TwnhsE,VinylSd,180,3675,5,2005,2006,0,547,
537,RL,FR2,1Fam,MetalSd,20,12735,5,1972,1972,0,864,111250
1705,RL,Corner,1Fam,VinylSd,20,11128,5,2005,2006,0,2458,
2902,RL,Corner,1Fam,VinylSd,20,13618,5,2005,2006,0,1728,
245,RL,Inside,1Fam,Wd Sdng,20,10400,5,1988,1988,0,1845,241500
784,RM,Inside,1Fam,Wd Sdng,75,6300,6,1914,2001,0,742,128000
1409,RL,CulDSac,1Fam,Plywood,60,20544,6,1986,1991,0,791,215000
2537,RL,Inside,1Fam,VinylSd,60,8145,5,2007,2007,0,738,
154,RM,Corner,1Fam,Wd Sdng,30,11340,5,1923,1950,0,1200,125000
1686,RL,Inside,1Fam,WdShing,80,9434,5,2004,2005,0,384,
625,RL,Corner,1Fam,Wd Sdng,20,10000,6,1962,1962,0,1116,160000
2798,RM,FR3,1Fam,AsbShng,70,7518,8,1910,2004,0,396,
1346,RL,CulDSac,1Fam,BrkFace,20,20781,7,1968,2003,68,1568,262500
569,RL,Corner,Duplex,MetalSd,90,7032,5,1979,1979,0,943,135960
1758,RL,Corner,1Fam,Wd Sdng,20,13495,6,1956,1956,201,1048,
1816,RM,Inside,1Fam,VinylSd,70,9600,4,1910,1950,0,677,
2065,RL,Inside,1Fam,Plywood,20,14250,5,1957,1957,0,998,
127,RM,Inside,1Fam,WdShing,45,4388,7,1930,1950,0,672,87000
2897,RL,Inside,Duplex,Plywood,90,8385,5,1978,1978,0,1664,
2006,FV,Inside,1Fam,VinylSd,20,10625,5,2007,2007,0,1660,
980,RL,Corner,1Fam,CemntBd,85,12122,9,1961,2007,0,944,178400
2894,RM,Inside,TwnhsE,CemntBd,120,5748,5,2005,2006,0,1573,
190,RL,Inside,1Fam,BrkFace,70,10570,8,1932,1994,0,853,315000
1139,RL,Inside,1Fam,Stucco,30,8731,5,1920,1950,0,915,144000
992,RL,Inside,1Fam,Wd Sdng,60,9760,8,1964,1993,117,822,187000
699,FV,Inside,TwnhsE,MetalSd,120,4282,5,2004,2004,0,1391,196000
606,RL,Corner,1Fam,VinylSd,20,12464,5,1996,1996,0,1040,152000
180,FV,Inside,Twnhs,MetalSd,160,2117,5,2000,2000,0,756,177000
301,RL,Inside,1Fam,VinylSd,60,16226,5,1998,1999,0,1028,267000
2544,RL,Inside,1Fam,VinylSd,50,16287,6,1925,1950,105,901,
2702,RM,Inside,Duplex,VinylSd,90,8927,6,1977,1977,0,0,
1060,RL,Inside,TwnhsE,CemntBd,120,4920,5,2001,2001,0,1338,213500
2745,RL,Inside,1Fam,MetalSd,20,12778,6,1952,2003,0,1008,
2800,RM,Corner,1Fam,VinylSd,30,7200,6,1930,1950,0,984,
2565,RL,Inside,1Fam,AsbShng,50,7810,6,1930,2003,0,930,
1069,RL,Inside,1Fam,MetalSd,45,9600,7,1949,2003,0,845,135000
2524,RL,Inside,1Fam,Plywood,80,9720,7,1977,1977,0,995,
2205,RL,Corner,1Fam,WdShing,20,7801,5,1951,1951,0,1091,
1243,RL,Inside,1Fam,VinylSd,20,13891,5,2006,2006,0,2076,465000
16,RL,CulDSac,1Fam,Wd Sdng,20,11241,7,1970,1970,0,1004,149000
2900,RL,Inside,1Fam,Plywood,20,50102,5,1958,1958,0,1632,
546,RL,Inside,1Fam,BrkFace,50,8737,7,1923,1950,0,1065,210000
658,RL,Inside,1Fam,VinylSd,50,17503,5,1948,1950,0,912,97500
2631,RL,Corner,1Fam,VinylSd,60,15922,5,2005,2006,0,1390,
2662,RL,Corner,1Fam,VinylSd,60,13215,5,2004,2004,0,1420,
1504,FV,Inside,1Fam,VinylSd,20,8000,5,2002,2002,0,1492,
959,FV,FR2,Twnhs,MetalSd,160,2572,5,1999,1999,0,696,155000
2331,RL,Inside,1Fam,MetalSd,60,10557,5,1998,1998,0,1408,
797,RL,Inside,1Fam,VinylSd,20,7677,5,1953,1953,0,773,110000
225,RM,Inside,Twnhs,HdBoard,160,1680,5,1971,1971,0,630,112000
2074,RL,Inside,1Fam,Wd Sdng,20,12929,6,1960,1993,0,1081,
1799,RL,Inside,1Fam,BrkFace,80,8000,5,1959,1959,95,528,
2485,RL,Inside,1Fam,BrkFace,20,14175,5,1956,1998,522,1240,
2883,RL,Inside,1Fam,Wd Sdng,70,12320,7,1932,1990,0,637,
2277,RL,Inside,1Fam,MetalSd,20,9457,6,1970,1990,0,925,
2085,RM,Inside,1Fam,VinylSd,20,9836,5,2008,2008,0,192,
1693,RL,Inside,1Fam,VinylSd,60,8433,5,2000,2000,0,794,
1045,RL,CulDSac,1Fam,BrkFace,20,13680,5,1955,1955,0,0,139600
469,RL,Corner,1Fam,HdBoard,60,9291,5,1993,1993,0,832,187000
954,RL,CulDSac,Duplex,WdShing,90,9400,5,1975,1975,0,945,127500
2896,RL,Inside,1Fam,Plywood,20,23580,6,1979,1979,0,1625,
639,RL,Inside,TwnhsE,VinylSd,120,3982,5,2006,2006,0,1520,264561
2705,RL,Inside,1Fam,Plywood,20,8450,6,1968,1968,270,882,
1218,RM,Inside,1Fam,AsbShng,50,6240,5,1947,1950,0,0,80500
1158,RL,FR2,1Fam,VinylSd,20,11932,5,2007,2008,0,1580,235128
1415,RL,Inside,TwnhsE,VinylSd,120,3635,5,2007,2007,0,1386,175900
2817,RL,Corner,1Fam,HdBoard,85,10820,7,1971,1972,159,782,
1527,RL,Inside,1Fam,WdShing,50,8064,8,1948,2004,174,816,
2843,RL,CulDSac,1Fam,HdBoard,80,10385,6,1978,1978,400,995,
1300,RL,CulDSac,1Fam,VinylSd,60,10762,5,1999,1999,0,978,225000
2789,RM,Inside,Duplex,Wd Sdng,90,5976,7,1920,1950,0,624,
1603,RM,Corner,TwnhsE,CemntBd,120,3811,5,2004,2005,0,1594,
160,RL,CulDSac,1Fam,Plywood,20,11120,6,1984,1984,0,1232,162500
1704,RL,Inside,1Fam,VinylSd,20,9139,5,2006,2006,0,1422,
956,RM,Inside,TwnhsE,MetalSd,160,1300,6,1980,1980,0,561,124000
2837,RL,Corner,1Fam,VinylSd,20,13015,6,1996,1996,0,1100,
877,RL,Inside,1Fam,VinylSd,60,8834,5,2004,2005,0,1462,350000
1919,RL,Inside,1Fam,HdBoard,20,11070,5,1991,1991,0,1582,
1884,RL,FR3,1Fam,VinylSd,20,15750,5,1999,2000,0,1462,
2200,RL,Inside,1Fam,Wd Sdng,50,15564,6,1914,1995,0,676,
98,RL,Corner,1Fam,Wd Sdng,30,10625,5,1920,1950,0,458,83000
2753,RL,Inside,2fmCon,MetalSd,190,22136,5,1925,1975,0,2171,
2557,RL,Inside,Duplex,Wd Sdng,90,10890,6,1923,1950,0,1296,
253,RL,Inside,1Fam,HdBoard,80,9350,7,1964,1991,580,1302,158000
103,RL,Corner,1Fam,VinylSd,20,10402,5,2009,2009,0,1226,198900
1445,RL,Inside,1Fam,VinylSd,85,8400,5,1966,1966,627,814,129000
1443,RL,Inside,1Fam,Wd Sdng,30,8854,6,1916,1950,0,952,121000
1648,RL,Inside,1Fam,Plywood,20,8510,7,1971,1971,0,1043,
586,RL,Inside,1Fam,Stucco,30,10267,7,1918,2000,606,816,130000
627,RL,Inside,1Fam,AsbShng,80,9600,6,1955,1972,132,1156,153000
1696,RL,Inside,1Fam,VinylSd,80,7848,6,1999,1999,0,384,
2101,RM,Corner,1Fam,Wd Sdng,75,5350,8,1920,1965,0,624,
2199,RL,Inside,1Fam,Wd Sdng,70,8969,6,1926,1950,0,644,
403,RL,Corner,1Fam,VinylSd,60,12090,5,1998,1998,0,1141,258000
1154,RL,Inside,1Fam,VinylSd,60,13700,6,1965,1988,0,864,201800
2255,RL,Inside,1Fam,HdBoard,60,7875,5,1996,1996,0,691,
1682,RL,Inside,TwnhsE,VinylSd,120,3480,5,2003,2003,0,1405,
2056,RL,Inside,1Fam,Wd Sdng,20,7584,5,1953,1953,0,1036,
2770,RL,Inside,1Fam,Wd Sdng,20,7000,6,1962,1962,0,864,
452,RL,Corner,1Fam,VinylSd,60,9303,5,1996,1997,0,872,204000
2301,RL,Inside,1Fam,VinylSd,20,9926,5,2005,2006,0,1614,
1327,RL,Inside,1Fam,VinylSd,20,6600,9,1982,2008,0,816,130500
2049,RL,Inside,1Fam,HdBoard,60,13355,6,1971,1971,0,825,
880,RL,Inside,1Fam,VinylSd,20,7024,5,2005,2006,0,1090,157000
2840,RL,Inside,1Fam,VinylSd,60,9272,5,1999,1999,0,842,
623,FV,Inside,TwnhsE,MetalSd,160,2117,5,2000,2000,0,756,168500
2393,RL,Inside,1Fam,HdBoard,80,9200,5,1965,1965,0,1042,
2699,RL,Inside,TwnhsE,Plywood,120,7175,5,1991,1991,0,1217,
1787,RL,Inside,1Fam,Stucco,30,5400,5,1940,1950,0,416,
262,RL,Corner,1Fam,HdBoard,80,8471,7,1977,1995,0,506,151000
1634,RL,Inside,1Fam,HdBoard,60,8803,5,1994,1995,0,707,
1438,RM,Inside,1Fam,MetalSd,20,7407,7,1957,1996,0,912,149700
2198,RL,Inside,Duplex,Stucco,90,7804,7,1930,1950,679,960,
1969,RL,Inside,1Fam,VinylSd,60,13418,5,2006,2006,0,1850,
2520,RL,Inside,1Fam,VinylSd,60,9543,5,2001,2001,0,845,
1802,RL,Corner,1Fam,HdBoard,60,7570,5,1964,1964,0,780,
640,RL,Inside,TwnhsE,MetalSd,120,12677,5,2003,2004,0,1518,274000
2385,RL,Inside,1Fam,HdBoard,20,10800,5,1963,1963,264,1052,
2598,RL,Inside,1Fam,MetalSd,20,12633,5,2006,2007,0,1824,
2756,RL,Inside,1Fam,Wd Sdng,30,10914,3,1929,1950,0,715,
1959,RL,FR2,1Fam,HdBoard,20,10295,6,1969,1969,0,936,
488,RL,Corner,2fmCon,Wd Sdng,190,10800,4,1900,1970,0,954,160000
1843,RL,CulDSac,1Fam,Plywood,85,8014,5,1978,1978,0,456,
1734,RL,Inside,1Fam,Plywood,20,7791,8,1963,1995,0,912,
146,RM,Corner,1Fam,Wd Sdng,30,6120,7,1931,1993,0,715,105000
1534,RM,Inside,1Fam,VinylSd,50,11851,7,1948,2009,0,1027,
1986,RL,Inside,1Fam,WdShing,20,3710,5,2007,2008,0,1146,
1369,RL,FR2,1Fam,VinylSd,20,10635,5,2003,2003,972,1657,232000
2450,RM,Inside,1Fam,VinylSd,70,3600,7,1930,2005,0,687,
2858,RL,Inside,1Fam,Plywood,70,8777,6,1910,2000,337,676,
659,RL,Corner,1Fam,MetalSd,20,9937,7,1964,1999,0,1486,167000
1794,RL,Corner,1Fam,Plywood,20,10454,6,1957,1957,0,1105,
2511,RL,Inside,1Fam,VinylSd,60,9316,5,2005,2006,0,879,
186,RL,CulDSac,1Fam,HdBoard,80,9947,5,1990,1991,0,1188,173000
1147,RL,Inside,1Fam,MetalSd,70,12000,7,1941,1950,0,704,174500
608,RL,Inside,1Fam,BrkFace,70,12168,6,1934,1998,0,965,359100
2191,RL,Inside,2fmCon,Wd Sdng,190,6931,5,1955,1955,0,784,
1930,RL,Inside,1Fam,HdBoard,85,7669,6,1992,1993,110,828,
197,RL,Corner,1Fam,Stucco,75,25419,4,1918,1990,184,1360,235000
2327,RL,Inside,1Fam,VinylSd,60,8740,5,2002,2002,0,854,
293,RL,Corner,1Fam,Plywood,60,16659,7,1977,1994,0,795,235000
766,RL,Inside,1Fam,HdBoard,60,10421,5,1988,1988,0,980,196500
400,RL,Inside,TwnhsE,BrkFace,120,14963,5,1996,1996,0,1260,245500
122,RL,Corner,1Fam,MetalSd,20,9464,7,1958,1958,0,1080,136000
202,RL,Corner,1Fam,MetalSd,50,7000,6,1924,1950,0,617,112000
835,RL,Inside,1Fam,VinylSd,20,9600,7,1950,1995,0,1067,128000
2294,RL,CulDSac,1Fam,CemntBd,20,17169,5,2007,2007,0,2320,
1439,RL,Inside,1Fam,HdBoard,60,11584,6,1979,1979,110,539,197000
1733,RL,Inside,1Fam,HdBoard,20,9316,5,1965,1965,0,1024,
1695,RL,CulDSac,1Fam,VinylSd,60,15896,5,1999,1999,0,1177,
1707,FV,Inside,1Fam,VinylSd,20,8640,5,2008,2008,0,1402,
2835,RL,Inside,1Fam,VinylSd,60,9316,5,2005,2005,0,784,
1153,RM,Corner,1Fam,Wd Sdng,30,5890,8,1930,2007,0,816,120500
1661,RL,Inside,1Fam,VinylSd,60,12350,5,2009,2009,0,1365,
2432,RL,Inside,1Fam,BrkFace,20,7315,6,1958,1958,0,1170,
1759,RL,Inside,1Fam,Wd Sdng,20,9350,6,1961,1995,512,1313,
854,RL,Inside,1Fam,Wd Sdng,20,17920,4,1955,1974,1085,1763,170000
1589,RL,Inside,1Fam,Plywood,80,6305,6,1975,1975,0,1008,
2267,RL,Inside,1Fam,CemntBd,20,13870,5,2006,2007,0,1742,
641,FV,Inside,1Fam,VinylSd,60,7050,5,2001,2001,0,1057,226000
1,RL,FR2,1Fam,MetalSd,20,9600,8,1976,1976,0,1262,181500
2160,RL,Inside,1Fam,VinylSd,20,9345,5,2007,2007,0,1615,
698,RL,Inside,1Fam,MetalSd,20,8450,8,1965,2009,117,894,138500
1636,RL,Inside,1Fam,HdBoard,60,11900,6,1977,1977,0,1122,
1291,RM,Inside,Twnhs,CemntBd,160,1680,7,1972,1972,0,630,119500
2781,RM,Inside,1Fam,MetalSd,20,7200,5,1950,1950,0,576,
2489,RL,Corner,1Fam,Plywood,20,13770,6,1958,1998,873,1158,
1520,RL,Inside,1Fam,MetalSd,20,10725,5,1959,1959,0,1206,
1853,RL,Inside,1Fam,HdBoard,80,10778,6,1990,1991,286,1054,
